,0
Q6TPK4,0.09090909090909091
P43497,0.3333333333333333
Q6UXB2,0.5
Q08738,1.0
P45590,1.0
P36438,0.3333333333333333
Q9NRR1,0.3333333333333333
P01036,0.125
Q6UX52,1.0
Q8T0W5,0.3333333333333333
Q8MMH0,1.0
P07141,0.5
A7L036,0.25
P50228,0.14285714285714285
O55038,0.5
Q7T1K6,0.08333333333333333
Q7ZTA0,0.07692307692307693
Q875I9,1.0
O94985,1.0
P85196,0.5
Q8T0W3,0.5
Q8T0W0,0.5
P42830,0.07692307692307693
Q02862,0.5
P69770,1.0
Q10746,0.09090909090909091
P83400,0.3333333333333333
Q9UAD0,0.25
P19876,0.08333333333333333
P80162,0.058823529411764705
P19313,1.0
Q6T6T4,0.125
P81534,0.1111111111111111
Q60477,0.08333333333333333
P06206,0.3333333333333333
P02741,0.25
Q07203,0.25
P84805,0.07692307692307693
B8AL97,1.0
Q8T0W2,1.0
P23577,0.14285714285714285
P01034,0.06666666666666667
P08174,0.16666666666666666
A7L035,0.5
P80686,0.05555555555555555
Q6F495,0.5
Q98967,0.5
Q9H1M4,1.0
P47178,0.3333333333333333
P46168,0.125
P28325,0.16666666666666666
P01037,0.125
P09228,0.14285714285714285
P35481,0.3333333333333333
P85213,0.3333333333333333
Q6GU94,0.3333333333333333
P19427,1.0
P59665,0.16666666666666666
P52013,0.125
P01038,0.16666666666666666
P69241,0.14285714285714285
Q8H6Q0,0.3333333333333333
P30230,0.2
P46165,0.125
Q8H6Q1,0.3333333333333333
P46163,0.125
P81605,0.125
P46162,0.14285714285714285
Q9UBT3,1.0
P30224,0.25
P26780,1.0
B3F051,0.3333333333333333
Q8GTM0,0.3333333333333333
Q9UBP4,0.125
P81999,0.25
P11936,0.09090909090909091
P24855,0.16666666666666666
C0HJZ1,0.5
B5LZ79,1.0
Q43413,1.0
Q6E0U4,0.125
O94907,0.25
Q9SUQ8,1.0
O18998,0.14285714285714285
P46169,0.1111111111111111
Q8T0W8,1.0
Q55GS3,0.5
Q9NR61,0.5
P00639,0.16666666666666666
Q01460,1.0
Q75WF2,1.0
P01909,0.5
P31429,0.3333333333333333
Q02126,0.25
P18684,1.0
P80370,0.3333333333333333
O42446,0.2
P22412,0.3333333333333333
P00533,0.3333333333333333
P16444,0.3333333333333333
Q62598,1.0
Q9M069,1.0
G9M8X1,0.5
F7J1C8,0.5
Q62894,0.5
Q8NBI3,0.16666666666666666
Q9UNE0,1.0
P01903,1.0
Q9ZT66,0.5
B0XRV0,1.0
Q61508,0.3333333333333333
P01920,0.25
Q30154,0.25
P52798,1.0
Q15768,0.2
P05305,0.5
F1N5C8,0.3333333333333333
O15197,1.0
P11919,0.5
Q5JNJ5,1.0
P15737,0.3333333333333333
P22388,0.5
P28088,0.2
P20827,1.0
P98172,0.5
P32803,1.0
P30040,0.16666666666666666
P21128,1.0
Q64610,1.0
P84039,1.0
Q6UW88,1.0
Q99944,1.0
O97939,1.0
P25331,0.5
P12724,0.3333333333333333
P19957,0.2
P04552,1.0
Q12396,1.0
P14625,0.25
Q6UWV6,0.14285714285714285
Q8I817,0.5
P29320,0.5
Q63010,0.1
Q39688,1.0
P0C8E8,0.3333333333333333
Q1ZYQ8,0.16666666666666666
P58738,0.16666666666666666
P28770,1.0
Q04457,0.14285714285714285
P81429,0.5
P15570,0.14285714285714285
P54762,0.5
P01588,0.3333333333333333
P81623,0.3333333333333333
P12992,0.2
Q9GU69,1.0
Q29143,0.3333333333333333
Q99372,0.05263157894736842
Q9Y6C2,1.0
P43555,0.5
Q8BK48,0.1
P10959,0.08333333333333333
P23141,0.09090909090909091
Q07154,0.16666666666666666
P0C1Y5,0.16666666666666666
P21760,0.1111111111111111
P12337,0.07142857142857142
O00748,0.1111111111111111
Q8I034,0.14285714285714285
P35501,0.3333333333333333
P0C8E7,1.0
Q96AP7,0.25
P35578,1.0
Q7SZN0,1.0
Q8WZI8,0.16666666666666666
Q26427,0.25
P12318,1.0
P13599,0.5
O00602,0.25
O75636,0.08333333333333333
P24090,0.14285714285714285
O60046,0.5
P12314,1.0
O70165,0.25
Q96LA5,0.5
Q7L513,0.5
Q5KQS4,0.25
P02765,0.14285714285714285
O95750,1.0
P02675,1.0
O48818,0.25
P05160,1.0
P23142,0.25
P98140,0.5
P35555,1.0
P55899,0.2
P02671,0.25
P00748,0.5
P30438,0.5
Q20224,0.5
Q96HE7,1.0
Q05359,1.0
P50448,0.5
O42807,0.5
Q9HE18,0.5
P10675,0.3333333333333333
P21781,1.0
Q8TAL6,1.0
P29701,0.2
Q9NSA1,1.0
Q8N441,0.14285714285714285
Q41649,0.3333333333333333
O43155,1.0
P37889,0.5
Q9GZV9,1.0
P12799,0.5
P02679,0.5
P04937,0.3333333333333333
Q9NWM8,0.5
B8M9H9,0.5
P29695,0.16666666666666666
P02771,0.3333333333333333
Q5KQS1,0.16666666666666666
P02702,1.0
P02672,0.25
P14448,0.25
P05790,1.0
P02751,0.25
P12319,0.5
P30440,1.0
Q18184,1.0
P15516,0.5
P43077,1.0
P81492,0.5
P00738,0.25
P86875,1.0
P01743,0.07142857142857142
P01817,0.1
P01780,0.058823529411764705
Q25055,0.047619047619047616
Q06576,0.09090909090909091
Q17128,0.16666666666666666
P04196,0.5
P01766,0.06666666666666667
P01767,0.07142857142857142
Q06575,0.16666666666666666
Q06577,0.25
P32478,0.14285714285714285
P01724,0.045454545454545456
P01715,0.05
P05533,1.0
Q60767,0.5
P12069,0.06666666666666667
P61626,0.0625
P67977,0.05555555555555555
Q8N6C8,0.3333333333333333
P84810,0.1
Q95P90,0.5
P01704,0.038461538461538464
P80748,0.05555555555555555
Q7YT16,0.25
P00697,0.05263157894736842
P12068,0.047619047619047616
P00701,0.05555555555555555
P61629,0.05
Q71DJ5,0.5
Q5ECE3,0.25
P01231,0.125
P01699,0.03333333333333333
O95711,0.5
Q9TW98,0.3333333333333333
P01232,0.1111111111111111
P00719,1.0
P83673,0.3333333333333333
P00698,0.05555555555555555
P48816,0.16666666666666666
P08905,0.05263157894736842
P01729,0.05
P16636,1.0
Q9JJS8,0.5
P11226,0.08333333333333333
P22394,0.14285714285714285
Q6UXK5,1.0
P08751,0.1111111111111111
Q6IY74,0.1111111111111111
Q05443,1.0
Q8T1G4,1.0
P00703,0.05555555555555555
Q62813,0.3333333333333333
P01701,0.03571428571428571
P01706,0.037037037037037035
P01717,0.038461538461538464
P00705,0.05263157894736842
P11941,0.05
P04421,0.0625
P01229,0.125
O35806,0.5
P01700,0.03333333333333333
P01709,0.038461538461538464
P01718,0.04
O60449,0.5
O88188,0.5
Q01965,0.5
P31723,0.5
O48540,0.5
P55145,0.3333333333333333
P04651,0.125
P01703,0.03571428571428571
B3A003,0.5
Q9UAH3,0.25
P43121,0.5
P48765,1.0
Q8MI01,0.5
P15941,0.2
Q96DR8,0.09090909090909091
Q9BZM5,0.3333333333333333
A7VN15,0.3333333333333333
O02826,0.5
Q99972,1.0
P24330,0.25
P01477,0.3333333333333333
Q02083,0.07142857142857142
A0A0A1I6E7,0.2
P11590,0.3333333333333333
P10522,1.0
Q9D3H2,0.3333333333333333
Q8MP00,0.3333333333333333
Q9PW68,0.1
O95157,1.0
Q8N0W4,1.0
Q10ST8,0.1111111111111111
P19656,0.05263157894736842
Q9N4D8,0.2
Q43767,0.043478260869565216
P48745,0.25
Q8MJV4,0.2
Q7Q7R8,0.5
Q28143,0.5
Q9P121,0.5
O97763,0.5
Q8MI35,0.06666666666666667
P07808,0.1
P35331,0.5
Q63376,0.16666666666666666
O14786,0.3333333333333333
Q07310,1.0
Q63372,0.3333333333333333
Q63373,0.16666666666666666
P82007,0.1111111111111111
Q27441,0.25
P14765,0.08333333333333333
P20241,1.0
Q8BHP7,0.3333333333333333
P34170,0.16666666666666666
Q9Z0L3,1.0
Q41350,1.0
P34171,0.2
Q9XYT4,1.0
P83371,1.0
F1NSM7,1.0
Q6UWY5,0.5
P25871,0.16666666666666666
Q9Y2I2,1.0
P24021,1.0
A8QL58,0.1
P00592,0.019230769230769232
P20474,0.013513513513513514
P00626,0.012987012987012988
Q805A2,0.013157894736842105
Q9QXX3,0.5
P80963,0.0136986301369863
A4VBF0,0.013513513513513514
P0DKU2,1.0
P31418,0.14285714285714285
Q3V1G4,1.0
P31420,1.0
P23515,1.0
Q6IWZ0,0.5
P45881,0.013157894736842105
Q1RP78,0.01282051282051282
Q02471,0.013157894736842105
A6MEY4,0.041666666666666664
P49121,0.0136986301369863
Q6H3D4,0.0136986301369863
Q8UVZ7,0.0136986301369863
P34180,0.013157894736842105
P13725,0.5
Q90W39,0.012987012987012988
Q1ZY03,0.013157894736842105
P14423,0.01282051282051282
P00616,0.08333333333333333
P68248,0.09090909090909091
Q07081,1.0
O55232,0.3333333333333333
P14170,0.125
P20740,1.0
P06859,0.013157894736842105
P20476,0.0136986301369863
Q2PG81,0.0136986301369863
P24027,0.01282051282051282
Q6EER2,0.01282051282051282
Q71QE8,0.013157894736842105
Q2YHJ7,0.013333333333333334
Q6JK69,0.0136986301369863
P81418,0.5
Q8NCC3,0.14285714285714285
P04054,0.037037037037037035
A8CG78,0.013333333333333334
Q6H3D0,0.0136986301369863
Q6H3C7,0.013157894736842105
A8CG82,0.013333333333333334
P24605,0.0136986301369863
Q8UVU7,0.0136986301369863
Q2YHJ4,0.0136986301369863
O57385,0.013157894736842105
Q8WMP9,0.3333333333333333
P48439,1.0
P26202,0.5
A2VBC4,1.0
A2AEP0,0.14285714285714285
P31419,0.2
P08937,0.14285714285714285
Q9NRC9,0.5
Q60557,0.1
B5AR80,0.1
A8QL52,0.1
P81383,0.1
Q96FE7,0.5
Q29381,0.2
Q02795,1.0
P31096,0.25
P81382,0.09090909090909091
P56742,0.09090909090909091
Q96RQ9,1.0
P26203,0.5
P18959,0.2
P41543,1.0
X2JCV5,0.1
Q90W54,0.1
Q8T113,0.5
P31100,0.0136986301369863
Q7T2R1,0.0136986301369863
Q2HZ28,0.013333333333333334
P18998,0.013333333333333334
A8E2V8,0.013333333333333334
P13909,1.0
P13083,0.1111111111111111
O64411,0.125
Q9Y5H9,0.2
Q91XZ4,0.3333333333333333
Q91XZ2,0.3333333333333333
Q8NBM8,0.058823529411764705
Q9BQ51,0.5
P63090,0.2
P0C8G7,1.0
P10082,0.1
P01268,0.3333333333333333
P21782,0.2
Q3YJS9,0.125
P21246,0.25
P35496,0.25
O76942,1.0
P56722,0.5
P24476,0.5
P09989,0.1111111111111111
P05451,0.2
P51456,0.3333333333333333
P10297,0.25
Q40772,0.3333333333333333
P24817,0.125
P02879,1.0
P56626,0.16666666666666666
Q6EH50,0.25
P20656,0.25
Q9HB40,0.5
P93543,0.25
P0DJI8,0.1111111111111111
P05366,0.1111111111111111
P02739,0.1111111111111111
P21581,0.5
C9X4J8,0.045454545454545456
Q96BY9,0.5
Q13433,1.0
P19707,0.1111111111111111
Q9BZR6,0.3333333333333333
P05367,0.1111111111111111
P35541,0.1111111111111111
P07602,0.25
Q8RUW5,1.0
P01484,0.02857142857142857
B7FDP2,0.02857142857142857
O35314,0.2
O75711,1.0
Q86SE1,0.038461538461538464
P56611,0.02857142857142857
P56612,0.02702702702702703
Q2NME3,0.038461538461538464
P01493,0.021739130434782608
P45658,0.03125
O77463,0.025
P84693,0.047619047619047616
P84688,0.125
Q7YXD3,0.03125
Q8N474,0.3333333333333333
Q6XE38,0.2
Q9UAC8,0.027777777777777776
Q7Z0H4,0.14285714285714285
C9X4J9,0.03571428571428571
C9X4K1,0.02702702702702703
C9X4K7,0.125
P81608,0.25
P02743,0.125
Q04672,1.0
Q9SW93,0.07692307692307693
P05060,0.3333333333333333
C9X4K4,0.047619047619047616
Q86SD9,0.043478260869565216
P84685,0.09090909090909091
B7SNV8,0.03571428571428571
Q96QR1,0.2
Q04791,0.125
P59899,0.041666666666666664
P16933,1.0
P20826,0.5
P15226,0.02564102564102564
P23389,0.3333333333333333
P54900,0.5
P0C1X7,0.02631578947368421
P15223,0.027777777777777776
P45697,0.045454545454545456
P01480,0.037037037037037035
P60215,0.043478260869565216
O61705,0.047619047619047616
Q6UXD5,0.3333333333333333
P01479,0.03571428571428571
P60214,0.045454545454545456
P0DMM8,0.02702702702702703
Q5D710,0.5
P02740,0.1111111111111111
P31226,0.5
Q4TUA4,0.030303030303030304
Q86SC0,1.0
P31532,0.1111111111111111
P19708,0.1111111111111111
P02783,0.3333333333333333
E7CLP2,0.027777777777777776
P53616,1.0
Q8MMH5,0.5
Q8NBK3,0.09090909090909091
P43307,1.0
P23438,1.0
Q90WJ9,0.5
B3STN7,1.0
Q90WJ7,0.5
Q8CEK3,1.0
P09486,0.14285714285714285
P09350,0.3333333333333333
Q9P246,0.25
P78581,1.0
P25068,0.1111111111111111
Q5EPH2,0.5
P14213,0.5
Q9U8X3,0.5
P14214,0.5
Q9XSC9,0.5
Q27270,0.07142857142857142
P01137,0.2
P36897,0.25
P01831,0.3333333333333333
Q92563,0.5
Q9VMD9,1.0
P01830,0.5
P05543,0.25
Q3YBN2,0.25
O08523,0.5
P15242,0.3333333333333333
Q07654,0.5
Q8GTB6,0.5
Q6T6C2,1.0
P01545,0.3333333333333333
P24821,0.3333333333333333
Q5D231,1.0
P13385,1.0
P04155,0.5
P10646,1.0
Q7Z0T3,1.0
P05452,0.5
P37173,1.0
Q28631,0.125
Q8L5C6,0.125
Q2PGV8,0.3333333333333333
Q9HGE1,0.2
C1IC50,0.047619047619047616
A8Y7P1,0.05555555555555555
P82966,0.058823529411764705
B2KTG1,0.05555555555555555
B7S4N9,0.05555555555555555
Q7Z5L0,1.0
Q9UBD3,0.5
Q09022,1.0
W0HJ53,0.3333333333333333
P23360,0.3333333333333333
P04004,0.2
P01174,0.5
Q99MA2,1.0
Q76BW5,0.2
P07529,0.14285714285714285
Q41638,0.5
P33557,1.0
P25311,0.5
Q59Y31,0.5
Q00193,1.0
O54766,0.5
Q60736,1.0
P33679,0.125
O60844,1.0
P42098,0.3333333333333333
Q62005,0.5
P20239,0.5
O54767,0.5
P79762,1.0
P21754,0.3333333333333333
P10761,0.3333333333333333
Q9UK55,1.0
O04714,1.0
P14142,0.3333333333333333
Q5BJK8,1.0
Q6Y1H2,0.25
O43292,1.0
Q8IVP5,1.0
Q14435,1.0
Q9NQR9,1.0
Q9LN68,1.0
Q07651,0.3333333333333333
Q12333,1.0
Q6P4F1,1.0
Q9US48,1.0
Q9Y117,1.0
P92949,1.0
O60478,1.0
Q02742,1.0
F4HTM3,1.0
Q9BUM1,1.0
P19440,0.2
Q10471,1.0
Q9FH36,1.0
O14255,0.5
P32621,0.5
Q8S8A0,0.2
Q9UT35,0.5
O81775,0.2
D5JBW8,0.5
Q3EAV6,1.0
Q9SWH5,1.0
Q8TGH6,0.5
Q9ESM6,1.0
Q9SW07,0.2
Q9HGM2,1.0
Q80WL1,0.14285714285714285
Q9LFR0,1.0
Q3E8L0,1.0
P36173,1.0
Q9EPS3,1.0
Q9FHH5,0.2
Q3L7M0,1.0
Q3E965,0.2
Q9HC97,0.5
Q9Y2T6,1.0
O95528,0.5
Q5J316,1.0
Q03554,0.3333333333333333
B3G515,0.5
Q06636,1.0
P47088,0.5
P38211,1.0
Q9Y3E0,0.5
Q9NZD1,1.0
Q9HDW9,1.0
D3Z7H4,0.25
Q9HEM6,0.3333333333333333
Q12361,1.0
O00270,0.2
Q5A477,1.0
Q2AAF6,1.0
Q8NBJ4,1.0
Q8NCW6,1.0
Q09174,1.0
P35802,0.5
Q5VWC8,1.0
P17809,0.2
P14672,0.3333333333333333
Q9WV38,0.3333333333333333
Q8TDU6,0.2
Q99678,0.3333333333333333
P11169,0.2
Q9NRM0,1.0
Q9BYW1,0.3333333333333333
P58353,0.25
P43427,0.25
P47026,1.0
P05981,1.0
Q8TDS4,1.0
O60725,0.14285714285714285
Q8R3H7,1.0
Q12520,0.5
O88728,1.0
P40499,1.0
P31389,0.125
Q9VRX6,1.0
P47155,0.5
Q61595,1.0
O95461,1.0
Q8IWV1,1.0
Q8N6L1,1.0
O43561,1.0
Q5H943,1.0
P25587,0.5
Q95XZ6,1.0
Q6ZP29,0.5
F4JTN2,1.0
B0BMY1,0.5
Q9NX62,0.25
Q9Y287,1.0
Q7K1V5,1.0
Q8BI36,1.0
P55073,1.0
Q99393,1.0
Q08416,1.0
Q96E93,0.5
P43614,1.0
O61715,1.0
D3W0D1,1.0
O88713,0.5
Q9H400,0.14285714285714285
P38878,1.0
P43657,0.3333333333333333
Q6UX01,0.5
O94414,1.0
Q9FKS8,1.0
Q96S06,0.5
Q9HBW0,1.0
O15165,1.0
Q3U3R4,0.3333333333333333
Q03579,1.0
Q17667,1.0
Q04396,1.0
Q4VCM1,1.0
P04201,1.0
Q7TQJ1,0.5
Q5SRI9,0.5
Q24451,1.0
Q5GF25,0.5
Q8WZK2,0.5
O22752,1.0
Q9JLI3,0.25
O88676,0.07142857142857142
Q9C512,0.5
Q8K480,1.0
Q765H6,1.0
O74368,1.0
Q9XGM8,1.0
Q8NHS3,1.0
Q21815,1.0
O01811,1.0
Q93Y37,1.0
P53988,0.14285714285714285
P93766,1.0
Q8H116,0.5
P53987,0.125
Q8CG09,0.3333333333333333
O75900,0.021739130434782608
O36022,0.5
Q12205,0.5
P38069,0.5
O88941,0.034482758620689655
P46985,1.0
O60669,0.14285714285714285
Q91WW2,0.3333333333333333
Q92887,1.0
Q9HDV1,0.5
P39552,0.3333333333333333
O74444,1.0
Q9Y7V0,1.0
P53986,0.125
Q8TDS7,1.0
Q03064,0.125
P53985,0.125
Q63344,0.14285714285714285
Q864R9,0.3333333333333333
Q9R1S7,1.0
Q03455,1.0
P87155,1.0
Q9W534,1.0
Q91WW5,0.5
Q9UTN7,1.0
P33527,0.3333333333333333
O74333,1.0
P52848,0.3333333333333333
P26718,1.0
Q99JS0,1.0
Q9LKW9,0.3333333333333333
O54709,1.0
Q8K5A9,1.0
P49281,1.0
Q04958,1.0
Q02353,0.3333333333333333
Q9Y5S8,1.0
Q05B81,0.5
Q7L5N7,0.5
Q9LT02,1.0
Q8BYI6,0.3333333333333333
Q9P7Y3,0.5
Q765A7,1.0
Q9JM80,0.3333333333333333
Q9NWQ8,0.25
Q12252,1.0
Q9H3S5,0.5
Q06611,0.14285714285714285
P43287,0.14285714285714285
Q8IV08,1.0
Q9U357,0.5
Q9R1S3,0.5
Q91WW7,0.3333333333333333
Q8IY17,0.5
D4ACN8,0.3333333333333333
Q8NAT1,0.5
Q93YV7,0.3333333333333333
Q93W95,1.0
Q12006,1.0
Q3U1F9,0.3333333333333333
P30302,0.14285714285714285
P93004,0.14285714285714285
Q03880,0.5
Q9NST1,0.3333333333333333
Q8VYM2,1.0
Q9NUD9,1.0
P61837,0.14285714285714285
P43286,0.14285714285714285
Q86BJ3,1.0
Q3TRM4,0.5
Q9ZPH9,1.0
Q9SIZ3,1.0
Q9LN50,1.0
Q8L7V3,0.5
Q3MUY2,1.0
Q9HBL7,0.3333333333333333
A1XGB4,0.5
P47987,0.2
Q08733,0.14285714285714285
Q9D3P8,0.3333333333333333
Q8H118,0.3333333333333333
B9DFI7,0.5
Q0WT31,0.5
Q9JJJ7,1.0
Q940J9,0.3333333333333333
Q9LZA4,1.0
Q8VZV7,1.0
Q94EJ6,0.5
Q6NPR7,0.3333333333333333
Q01453,1.0
Q9C6S7,1.0
P53835,1.0
Q5RJM1,0.2
P25105,0.3333333333333333
Q9Z1X2,1.0
Q5A6P6,0.5
P40474,1.0
Q03530,1.0
Q18PF6,0.2
Q8BHC7,1.0
Q9UBD6,0.16666666666666666
O00559,1.0
Q59YT1,0.5
O74926,1.0
Q8TC12,0.5
P38212,1.0
P38206,1.0
Q9QXP0,0.2
Q12270,1.0
Q18PF5,0.3333333333333333
Q7TNN9,0.2
Q8CBG9,1.0
Q96K19,1.0
Q28298,1.0
Q28728,0.25
Q9JKD3,1.0
D6PVB4,0.5
Q6ZXA0,1.0
Q9Y876,1.0
Q19443,1.0
Q96QK8,1.0
P82347,0.5
P82348,0.5
D6PVB5,0.5
Q93Z32,1.0
B3A0M2,1.0
Q6ZGL9,0.3333333333333333
Q28362,0.25
P26432,0.3333333333333333
Q5E930,1.0
O02351,1.0
Q9EPZ7,0.3333333333333333
Q9R2C1,1.0
B9FJ61,0.3333333333333333
B2RUZ4,1.0
P35735,1.0
Q99720,0.5
O81062,0.3333333333333333
Q9UTQ9,1.0
Q9ERB5,0.3333333333333333
Q04658,1.0
Q04969,0.5
O35704,0.5
P30875,0.3333333333333333
Q10259,1.0
Q12133,1.0
P46720,0.5
Q9Y6L6,1.0
Q9NYB5,0.3333333333333333
Q9FG00,0.3333333333333333
O70491,0.5
P32343,1.0
Q0V8E7,0.3333333333333333
O54695,0.5
P41930,1.0
Q9BSN7,0.5
P49788,0.125
Q12239,1.0
Q8IY95,1.0
Q28820,0.25
Q9DBI0,0.5
Q9FEG2,0.5
Q5S248,1.0
Q5QSK2,1.0
P57727,0.5
Q8IU80,0.3333333333333333
Q4KL25,1.0
O43508,0.1
Q7TS55,1.0
P01375,1.0
A0AVI4,1.0
Q7Z410,1.0
P36029,1.0
Q9VYB7,1.0
Q402F4,0.5
Q13061,0.25
C4QM85,1.0
P82179,0.25
A9ZSY2,0.5
A5LGM7,0.25
Q8K1T0,0.5
Q8BIK6,1.0
O60635,0.5
P0C5X8,0.5
Q6PIZ9,1.0
Q8MKK4,0.3333333333333333
A9ZSY3,0.5
O00124,1.0
Q03860,1.0
O14223,0.5
Q9C0H2,0.5
P0DH93,0.25
Q5PQX0,0.5
O59768,1.0
P34711,1.0
P54219,1.0
Q9SZY7,0.25
Q9SLA2,0.2
Q6TEK4,0.2
Q9UUH1,1.0
Q9UPY5,0.5
Q8NBI6,0.125
P56485,0.5
P08908,0.2
Q98998,0.25
P28334,0.16666666666666666
O89039,0.5
P13516,1.0
Q8L856,1.0
A0A4Z3,0.5
P30372,1.0
O94523,1.0
P35404,0.2
P28222,0.2
P28565,0.16666666666666666
O08890,0.16666666666666666
Q02284,0.16666666666666666
P30940,0.16666666666666666
P30994,0.5
O08892,0.14285714285714285
P49145,0.16666666666666666
P28566,0.16666666666666666
P41595,0.5
Q9P5N0,1.0
P19327,0.25
Q60484,0.125
P28221,0.125
P30939,0.16666666666666666
Q99PG0,1.0
Q9NPB9,1.0
Q64264,0.2
P28564,0.16666666666666666
Q6VB83,0.16666666666666666
P30543,0.5
P97718,1.0
Q5QJU3,1.0
Q5VTY9,0.5
Q67VS5,1.0
P97717,0.5
Q42400,1.0
B0F9W3,0.5
P18090,0.07692307692307693
P53954,1.0
P08913,0.2
Q9VLQ1,1.0
A2ASQ1,0.5
Q9C5U2,1.0
P98205,0.5
P25304,0.5
P35374,1.0
P53730,1.0
P18089,0.3333333333333333
Q9BLG3,0.5
Q9P7F3,1.0
Q10479,1.0
O80612,1.0
Q9BLG4,1.0
Q9US00,0.5
Q8MXY0,0.5
P07550,0.25
O60061,1.0
Q9SPM5,0.5
Q76LB1,1.0
Q9SQG2,0.5
Q96BI3,1.0
Q2TAD5,0.5
P34080,0.09090909090909091
Q9C0V1,0.5
Q54WT8,1.0
Q86XL3,0.2
P46993,1.0
P79960,0.3333333333333333
P41181,0.09090909090909091
Q9SA77,1.0
O14072,1.0
P39986,1.0
P0CD92,0.5
P0CD90,0.5
Q15041,1.0
Q6X1Y6,0.2
Q12797,0.25
Q9JHE3,0.3333333333333333
Q12691,0.5
P36107,1.0
P18434,0.5
Q6RW13,1.0
Q9Y679,0.5
P15535,0.5
Q93084,0.25
Q708S7,0.3333333333333333
P55926,0.16666666666666666
Q9R0W5,0.5
P78348,0.16666666666666666
Q925H0,0.16666666666666666
P13587,0.5
O94766,1.0
O43505,0.5
Q5W7F1,0.5
Q9NR71,0.25
Q708S6,0.14285714285714285
P54709,0.5
P22700,0.5
Q91XT9,0.25
Q9NY37,0.5
Q1XA76,0.16666666666666666
P98196,0.5
Q8NB49,0.5
Q6Y288,1.0
Q6L9W6,0.25
Q96L58,0.05
Q9UIR0,0.16666666666666666
Q96247,1.0
Q05659,1.0
Q6ZMB0,0.5
P82251,1.0
Q9XI23,1.0
O14523,0.08333333333333333
Q8K4Y7,0.5
Q96G97,0.5
Q5KQH7,1.0
Q9P296,1.0
O64759,1.0
Q8VWZ7,1.0
Q9Z2E9,0.5
Q8VIM4,1.0
P0DKC2,0.3333333333333333
P53223,1.0
P27614,1.0
P13773,1.0
Q5KU26,1.0
Q810Y4,0.05
Q9Y5Q5,1.0
D0Q0Y7,0.25
Q9JK41,0.5
Q8WNR0,0.5
Q9QZN9,1.0
Q9N623,1.0
Q5TAT6,0.06666666666666667
Q9R1N9,0.09090909090909091
Q9ZQI2,1.0
P41597,0.3333333333333333
P11836,1.0
Q9JJV4,0.5
Q8WVQ1,0.5
Q868T3,0.5
P25656,0.5
Q9R0E0,0.5
Q6UWU4,1.0
P32246,0.25
P51681,0.3333333333333333
Q8AY29,0.5
Q8C172,0.3333333333333333
O00421,0.5
Q9D6K9,0.5
Q9Z0G9,0.125
Q9Z260,0.14285714285714285
Q6UVW9,1.0
Q91V08,1.0
Q9NY25,0.5
Q924Z4,0.5
Q9Y4C5,0.14285714285714285
Q8NCG5,0.5
Q8IZS7,1.0
D3ZQJ0,0.5
P49858,0.16666666666666666
P56745,0.14285714285714285
Q5QGZ9,0.5
O75503,1.0
Q2HXU8,0.5
Q6UXB4,1.0
Q6UXN8,0.5
P78369,0.2
O35054,0.125
O54942,0.14285714285714285
Q13286,1.0
Q5BJU5,0.25
Q9Z262,0.125
Q99788,0.3333333333333333
Q9R1I1,0.5
O22267,1.0
Q9BXN2,0.5
O88552,0.14285714285714285
O95406,0.25
Q9UJ71,1.0
Q9R007,0.5
Q6QLQ4,0.5
Q8BRU4,0.5
P47124,0.3333333333333333
Q93ZB2,1.0
Q9XFR0,0.3333333333333333
Q9C0E8,1.0
Q96C03,0.3333333333333333
Q5NCS9,0.25
Q920B6,1.0
Q8LIN5,0.5
Q6UVM4,1.0
O54982,1.0
Q850M0,0.5
Q9FWX6,1.0
P97468,0.5
O77475,0.5
O23413,0.5
Q9SUP0,1.0
Q86W10,1.0
Q9FFT2,1.0
Q9I9B9,0.5
P52569,0.5
P38428,1.0
Q9XI72,1.0
Q8L9B5,1.0
Q8L7R5,1.0
Q9FE29,1.0
Q8L8Z1,0.5
Q810F1,1.0
Q9USV7,1.0
Q8BQU6,0.3333333333333333
P49682,1.0
Q9WUS4,0.3333333333333333
Q8GWD5,0.5
Q9P7F9,1.0
Q8N144,0.3333333333333333
P53008,1.0
P18581,0.5
Q4G2J4,0.3333333333333333
Q5AFI4,1.0
Q7K4Y6,0.2
Q4G2J5,0.25
Q9GZP9,0.16666666666666666
Q96Q80,0.16666666666666666
Q4G2J6,0.25
Q96PD7,1.0
P38307,0.5
Q39085,1.0
Q12743,1.0
Q04216,0.5
P21917,0.034482758620689655
P14416,0.25
P18901,1.0
Q9UUA6,1.0
Q8NCG7,1.0
Q1HG44,1.0
Q96SL1,0.16666666666666666
Q5RJY4,1.0
P42893,1.0
Q9SFB0,0.25
Q92611,0.16666666666666666
P35462,0.5
O54693,0.3333333333333333
Q6P179,1.0
Q05902,1.0
P40540,0.5
Q969X5,0.5
Q9XZ08,1.0
O43909,1.0
Q9ER31,1.0
Q5DRK1,0.5
Q16394,0.3333333333333333
P70428,0.5
Q9CQE7,0.5
Q12284,0.5
Q9Y169,1.0
O93295,0.3333333333333333
O94283,1.0
Q99ML4,0.5
P24390,1.0
P25621,1.0
Q08913,1.0
P59266,0.5
P13386,0.5
O14842,0.3333333333333333
O94905,0.5
P97464,0.5
D4AEP3,1.0
O14843,0.3333333333333333
Q93063,0.5
Q9D6I7,0.5
Q8BQT2,0.16666666666666666
O75477,0.5
